,property_type,room_type,bathrooms,cancellation_policy,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,price,host_response,amenities_ratio,regions
15906,5,2,4.5,2,1,1,0,0.09899049489406979,484.9999999999996,1,0.23376623376623376,5
15907,6,2,1.0,2,1,1,1,0.26111087497860325,159.0,1,0.4155844155844156,4
15908,6,2,1.0,0,0,1,0,0.5089677845994276,125.00000000000004,0,0.11688311688311688,3
15909,5,2,3.0,1,1,0,0,0.12464639250231756,300.00000000000017,0,0.35064935064935066,5
15910,6,2,1.0,0,0,1,0,0.09947909852847282,129.99999999999997,1,0.23376623376623376,9
15911,6,2,1.0,2,1,1,0,0.3811252660899179,190.0,1,0.14285714285714285,8
15912,6,2,1.0,2,1,1,1,0.26385403073775515,76.99999999999996,1,0.2857142857142857,2
15913,6,2,1.0,2,1,1,0,0.10561481753095558,249.99999999999991,1,0.3376623376623377,9
15914,6,2,1.0,2,1,1,1,0.9259309915230239,195.0,1,0.2597402597402597,8
15915,0,2,1.0,0,1,0,0,0.10802764997472515,59.99999999999999,0,0.1038961038961039,1
15916,6,2,1.0,2,1,1,0,0.0962911108149554,175.00000000000009,1,0.37662337662337664,9
15917,6,2,1.0,2,1,1,0,0.9181620664646472,224.9999999999998,1,0.3636363636363637,7
15918,6,1,1.0,1,0,0,1,0.16796775328675628,104.99999999999996,1,0.1038961038961039,2
15919,6,2,1.0,1,1,0,0,0.23750498081003607,104.99999999999996,0,0.2207792207792208,7
15920,6,1,1.0,0,1,1,0,0.009996501836428782,50.000000000000036,0,0.12987012987012986,9
15921,4,2,1.0,2,1,0,1,0.056686573447814775,249.99999999999991,0,0.2987012987012987,0
15922,6,2,1.0,2,1,0,0,0.5525465521634284,89.99999999999967,0,0.2857142857142857,5
15923,5,1,1.0,2,0,1,0,0.5971357432865226,74.99999999999997,1,0.14285714285714285,5
15924,6,2,1.0,2,1,1,0,0.6408420380847881,139.99999999999994,0,0.3246753246753247,8
15925,5,1,1.0,0,0,1,0,0.3595284314783206,59.99999999999999,1,0.2987012987012987,5
15926,5,1,1.0,1,1,0,0,0.1398951179775373,50.000000000000036,1,0.35064935064935066,5
15927,6,2,1.0,1,1,1,0,0.1114241889678053,129.99999999999997,1,0.24675324675324675,1
15928,6,2,1.0,1,1,1,0,0.09947909852847282,55.00000000000002,0,0.2207792207792208,7
15929,1,2,2.0,2,1,1,0,0.0598743955159359,198.0,1,0.24675324675324675,7
15930,6,2,1.0,2,1,1,0,0.48307742129551345,295.0000000000001,1,0.23376623376623376,9
15931,6,2,1.0,2,1,1,0,0.07748655467955921,177.99999999999997,0,0.2207792207792208,8
15932,6,2,1.0,1,1,1,1,0.5129891760425771,74.99999999999997,0,0.23376623376623376,7
15933,6,1,1.0,2,1,1,0,0.10930808357295999,122.99999999999994,1,0.2597402597402597,7
15934,6,2,1.0,2,1,1,1,0.5278530252663204,164.9999999999998,1,0.2207792207792208,7
15935,6,1,1.0,0,0,1,0,0.0797214614771931,100.00000000000004,0,0.16883116883116886,8
15936,5,1,1.0,2,1,1,1,0.10919347278399395,70.00000000000003,0,0.3246753246753247,7
15937,6,2,1.0,2,1,1,0,0.2471272419254975,128.99999999999997,1,0.2727272727272727,7
15938,6,2,2.5,2,1,1,1,0.3573790631797303,195.0,1,0.6753246753246753,6
15939,5,1,2.0,2,0,0,1,0.2376237623762376,48.00000000000005,1,0.2597402597402597,3
15940,6,1,1.0,1,0,1,0,0.746556658782168,99.0,0,0.24675324675324675,4
15941,6,2,1.0,2,1,1,1,0.21357527481913027,119.99999999999996,1,0.3246753246753247,7
15942,3,2,2.0,2,1,1,0,0.22780094501846274,275.00000000000057,1,0.2857142857142857,7
15943,3,2,1.0,1,1,1,0,0.37092730664608575,224.9999999999998,1,0.4155844155844156,8
15944,5,1,1.0,0,0,0,0,0.08962436485180383,99.0,1,0.24675324675324675,2
15945,6,1,1.0,1,1,1,0,0.13281218822295593,139.99999999999994,0,0.23376623376623376,6
15946,6,2,1.0,2,1,0,0,0.16568971938511928,275.00000000000057,1,0.3376623376623377,6
15947,6,1,1.0,2,1,1,0,0.41298627110117264,95.0,1,0.2207792207792208,8
15948,6,2,1.0,2,1,0,1,0.0199850168539339,108.99999999999996,1,0.3116883116883117,7
15949,5,2,1.0,2,1,0,0,0.3247018785041955,115.0,1,0.2727272727272727,7
15950,5,1,2.0,2,1,1,1,0.11498327637597498,63.99999999999998,1,0.14285714285714285,7
15951,6,1,1.0,0,1,1,0,0.049902784263792466,102.00000000000004,1,0.16883116883116886,9
15952,6,2,1.0,1,1,0,0,0.5412879028745455,160.00000000000026,1,0.23376623376623376,8
15953,6,1,2.0,2,0,1,1,0.4471018805403483,70.00000000000003,1,0.2077922077922078,3
15954,6,1,1.0,2,1,1,0,0.07666889200920662,88.99999999999999,0,0.23376623376623376,8
15955,2,1,1.0,2,0,1,0,0.04205403735838951,172.99999999999991,1,0.16883116883116886,9
15956,6,1,1.0,0,0,0,0,0.29759638057061094,70.00000000000003,1,0.18181818181818185,7
15957,6,2,1.0,2,1,1,0,0.33862688076008285,119.00000000000013,0,0.2207792207792208,7
15958,6,1,1.0,2,1,1,0,0.4032808561243748,149.99999999999997,1,0.3376623376623377,9
15959,6,2,1.0,1,1,1,0,0.8808477807873081,179.99999999999991,1,0.1948051948051948,8
15960,6,1,1.0,2,1,1,0,0.07417485305351736,59.99999999999999,1,0.2597402597402597,8
15961,5,1,2.0,2,1,1,0,0.07195494974565272,110.00000000000004,1,0.2857142857142857,6
15962,5,1,1.0,2,1,1,1,0.3879474774067041,72.0,1,0.18181818181818185,6
15963,5,2,1.0,1,1,0,0,0.17697309967534575,329.0000000000003,1,0.4935064935064935,6
15964,5,2,1.0,2,1,1,0,0.1896629161455994,56.00000000000002,1,0.4025974025974026,5
15965,6,1,1.0,2,1,1,1,0.7142447363456234,92.0,1,0.16883116883116886,9
15966,5,2,1.0,2,1,1,0,0.23911689820368515,149.99999999999997,1,0.2597402597402597,8
15967,6,1,1.0,2,1,1,1,0.4618161812806175,100.00000000000004,1,0.1948051948051948,9
15968,6,2,1.0,1,1,0,1,0.48530251395695756,199.99999999999991,0,0.5584415584415584,6
15969,6,1,1.0,2,1,1,0,0.19599879010116847,26.99999999999999,1,0.15584415584415584,7
15970,5,2,1.0,2,1,1,0,0.2114748937019736,175.00000000000009,1,0.24675324675324675,7
15971,5,2,2.0,2,1,1,0,0.07177316852956792,649.9999999999992,1,0.24675324675324675,6
15972,6,2,1.0,2,1,1,1,0.14608585975032728,194.00000000000003,1,0.24675324675324675,9
15973,2,2,3.0,0,0,0,1,0.009972612920067925,398.9999999999994,1,0.15584415584415584,7
15974,5,2,1.0,2,1,1,0,0.15239621964530492,149.99999999999997,1,0.2727272727272727,8
15975,6,1,1.0,2,1,0,1,0.012496095580101535,28.0,1,0.2987012987012987,4
15976,6,1,1.0,2,0,0,0,0.15432784839043745,72.0,0,0.14285714285714285,8
15977,6,1,1.5,2,1,1,0,0.45828429239087426,55.00000000000002,1,0.16883116883116886,8
15978,5,1,1.0,0,1,0,0,0.01249316966499877,125.00000000000004,1,0.18181818181818185,6
15979,6,2,2.0,2,1,1,1,0.464668985609165,760.0000000000001,1,0.2987012987012987,9
15980,6,1,1.0,1,0,1,0,0.3542545298349608,69.00000000000001,1,0.2077922077922078,3
15981,4,2,1.5,1,1,1,0,0.12258946868894446,85.00000000000001,1,0.2597402597402597,4
15982,6,1,1.0,1,0,1,0,0.12918170478829677,249.99999999999991,1,0.16883116883116886,6
15983,6,2,1.0,1,0,1,0,0.07824770914221865,198.0,1,0.16883116883116886,9
15984,5,2,2.5,2,1,0,1,0.8021093232027701,649.9999999999992,1,0.2597402597402597,6
15985,5,1,1.5,2,0,0,0,0.07192983071114478,45.00000000000002,0,0.16883116883116886,3
15986,5,1,1.0,0,0,1,0,0.2987405459905336,44.00000000000002,1,0.2077922077922078,3
15987,6,2,1.0,2,1,1,0,0.5283415431295831,220.00000000000043,1,0.2857142857142857,6
15988,6,2,1.0,1,1,1,0,0.45422648182336794,164.9999999999998,1,0.15584415584415584,9
15989,6,2,1.0,1,1,1,1,0.5025596928994508,128.99999999999997,0,0.23376623376623376,7
15990,6,1,2.0,2,1,1,1,0.09366500030633211,72.99999999999999,1,0.35064935064935066,8
15991,6,1,1.5,1,1,0,1,0.33357165963244206,149.0,1,0.14285714285714285,6
15992,6,1,1.0,0,1,0,0,0.5648690965432615,74.99999999999997,0,0.14285714285714285,8
15993,6,2,1.0,1,1,0,1,0.6124055696843423,310.00000000000006,0,0.3116883116883117,5
15994,5,2,4.5,2,1,1,0,0.12334482606609071,1049.999999999998,0,0.2727272727272727,1
15995,6,2,1.0,2,1,1,0,0.0796779551074583,195.0,1,0.42857142857142855,8
15996,5,1,1.0,2,1,1,0,0.15365145287738807,95.0,1,0.11688311688311688,6
15997,6,2,1.0,2,1,1,1,0.3072239889856266,199.99999999999991,1,0.3116883116883117,5
15998,6,2,1.0,2,1,0,0,0.09229919704605818,199.0,0,0.2207792207792208,9
15999,6,2,1.0,1,0,1,0,0.4431167791595448,171.99999999999991,1,0.6753246753246753,5
16000,3,2,1.0,1,1,1,0,0.28078690533891704,104.99999999999996,1,0.2857142857142857,1
16001,6,2,1.0,1,1,0,1,0.12827313035257995,119.00000000000013,1,0.35064935064935066,7
16002,6,0,1.0,2,1,1,0,0.10527215866926994,100.00000000000004,1,0.2727272727272727,9
16003,6,2,1.0,0,1,1,1,0.29995026747139686,100.00000000000004,0,0.2857142857142857,5
16004,5,1,2.0,2,1,1,0,0.032230128194515505,50.000000000000036,0,0.11688311688311688,7
16005,6,2,2.0,2,1,0,1,0.2207958991823284,495.00000000000085,1,0.2597402597402597,9
16006,6,1,1.0,2,1,1,0,0.056704797712374265,34.99999999999999,1,0.2987012987012987,9
16007,6,1,1.0,2,1,1,0,0.00999800059980007,76.0,1,0.2727272727272727,8
16008,6,2,1.0,1,1,0,1,0.20009979763878896,113.00000000000004,1,0.2857142857142857,0
16009,6,1,1.0,2,1,1,0,0.4545032165775916,31.0,0,0.2727272727272727,3
16010,6,2,1.0,1,1,0,1,0.1804607631700698,175.00000000000009,1,0.3246753246753247,8
16011,6,1,1.0,0,1,0,0,0.04204706649821094,70.00000000000003,0,0.2207792207792208,8
16012,3,2,1.0,1,1,1,0,0.07973729965386216,115.0,1,0.24675324675324675,7
16013,6,2,1.0,2,1,1,1,0.6405581142518547,69.00000000000001,1,0.2727272727272727,3
16014,6,1,1.0,2,1,0,1,0.6913470192378269,69.00000000000001,1,0.1948051948051948,7
16015,5,1,1.5,1,1,1,0,0.061718074564630535,34.99999999999999,1,0.4155844155844156,1
16016,6,2,1.0,2,1,1,1,0.2471261744725628,115.0,0,0.2597402597402597,7
16017,5,1,1.0,2,1,1,0,0.30433136385940796,69.00000000000001,1,0.2077922077922078,7
16018,3,2,1.0,2,1,0,0,0.43960910485677424,125.00000000000004,1,0.35064935064935066,6
16019,1,2,1.5,2,1,1,0,0.6599056896596307,295.0000000000001,0,0.2727272727272727,6
16020,6,2,1.0,2,1,0,0,0.02997752528090085,110.00000000000004,1,0.24675324675324675,8
16021,1,2,1.0,2,1,1,1,0.6009081802739233,139.99999999999994,1,0.2597402597402597,0
16022,6,1,1.0,2,1,1,0,0.593358680995649,70.00000000000003,1,0.3116883116883117,8
16023,5,1,1.0,0,0,0,1,0.01249316966499877,64.99999999999999,0,0.1948051948051948,5
16024,5,2,1.0,2,1,1,0,0.5850830727682701,135.00000000000003,1,0.24675324675324675,8
16025,5,1,1.0,2,1,1,0,0.28891857920429637,166.99999999999991,1,0.2727272727272727,7
16026,6,2,1.0,2,1,1,0,0.4322552647661069,95.0,0,0.16883116883116886,3
16027,5,2,2.0,2,1,1,0,0.02989554805394741,224.9999999999998,1,0.2857142857142857,6
16028,6,2,1.0,2,0,0,0,0.12264708103740045,195.0,1,0.2987012987012987,6
16029,6,2,1.0,0,1,1,1,0.1594983689661807,99.0,1,0.2727272727272727,3
16030,2,1,1.0,0,1,0,1,0.009996501836428782,125.00000000000004,1,0.24675324675324675,5
16031,5,1,1.0,0,1,0,0,0.019993003672857564,74.99999999999997,1,0.2077922077922078,7
16032,5,1,1.0,0,0,1,0,0.21340978526139925,55.00000000000002,1,0.3116883116883117,1
16033,5,2,1.0,1,1,1,1,0.170709922335952,119.99999999999996,1,0.2077922077922078,1
16034,6,1,1.5,2,1,1,0,0.26553666503115547,85.00000000000001,1,0.2207792207792208,6
16035,6,0,1.0,0,0,1,0,0.14,42.99999999999997,0,0.23376623376623376,7
16036,6,1,1.0,2,1,1,1,0.7738889356845269,119.00000000000013,1,0.24675324675324675,8
16037,6,2,2.0,2,1,1,0,0.07935976839678988,549.9999999999999,1,0.24675324675324675,6
16038,6,1,1.0,2,1,1,1,0.8355432557187684,83.99999999999999,0,0.2077922077922078,8
16039,6,2,1.0,0,1,0,0,0.1327914000473835,125.00000000000004,1,0.3116883116883117,7
16040,5,1,1.0,2,1,1,0,0.46860160203099943,76.99999999999996,1,0.1948051948051948,1
16041,6,2,1.5,1,1,1,0,0.03221525846906683,224.9999999999998,1,0.15584415584415584,9
16042,5,1,1.0,0,1,1,0,0.04992267972327474,74.99999999999997,1,0.14285714285714285,1
16043,5,2,1.0,1,1,1,0,0.6996683131548963,115.0,1,0.18181818181818185,7
16044,3,1,2.0,2,1,1,1,0.2718677853629005,74.99999999999997,1,0.1948051948051948,9
16045,6,2,1.0,2,1,0,0,0.7534048461695337,149.99999999999997,0,0.1948051948051948,8
16046,4,1,1.0,0,0,0,1,0.009996501836428782,44.00000000000002,1,0.2207792207792208,1
16047,5,2,1.0,1,1,1,0,0.4351645391379484,74.99999999999997,1,0.23376623376623376,0
16048,6,1,1.0,0,0,1,0,0.052541418963649826,42.00000000000001,0,0.2207792207792208,3
16049,6,2,1.0,0,1,1,0,0.758890498107655,144.99999999999997,1,0.35064935064935066,5
16050,6,1,1.0,2,1,0,0,0.019990007493755464,50.000000000000036,1,0.2207792207792208,8
16051,4,1,1.5,1,1,1,0,0.0813367744035513,125.00000000000004,1,0.3246753246753247,4
16052,5,2,1.0,1,1,0,1,0.7179479072715115,74.99999999999997,0,0.1948051948051948,8
16053,6,1,0.0,1,0,0,1,0.5086562905269548,70.00000000000003,0,0.1948051948051948,7
16054,5,2,1.0,2,1,1,0,0.09110450450364457,149.0,1,0.2987012987012987,0
16055,6,1,1.0,2,1,0,1,0.876749693212431,50.000000000000036,1,0.06493506493506493,2
16056,6,1,1.0,2,1,1,0,0.04205403735838951,125.00000000000004,0,0.23376623376623376,9
16057,6,2,1.0,1,1,1,0,0.11354092034315917,108.99999999999996,1,0.2727272727272727,5
16058,6,1,1.0,2,1,0,0,0.19030473155106342,69.00000000000001,1,0.16883116883116886,7
16059,5,0,1.0,0,0,1,0,0.3655850517241954,19.0,0,0.2077922077922078,5
16060,6,2,2.0,0,1,0,1,0.3186170174470914,338.9999999999999,1,0.2727272727272727,6
16061,6,1,1.0,2,1,1,1,0.4728713252395811,100.00000000000004,1,0.18181818181818185,8
16062,6,1,1.0,2,1,0,0,0.3321449754211388,64.99999999999999,0,0.12987012987012986,9
16063,6,2,1.0,2,1,0,0,0.4344986243052761,349.99999999999983,0,0.1948051948051948,4
16064,5,2,2.0,1,1,1,0,0.6461538461538462,375.0000000000005,1,0.23376623376623376,7
16065,4,2,2.0,1,1,0,0,0.00998304322753929,299.0000000000004,0,0.23376623376623376,9
16066,5,0,1.0,0,1,1,1,0.00999800059980007,25.00000000000001,0,0.18181818181818185,7
16067,6,1,1.0,2,1,1,1,0.37779585177709685,79.99999999999997,1,0.24675324675324675,8
16068,6,1,1.0,0,1,0,0,0.0598743955159359,100.00000000000004,1,0.2597402597402597,9
16069,6,2,1.0,0,1,1,0,0.23973946455442285,220.00000000000043,0,0.2987012987012987,9
16070,5,1,1.5,1,1,1,0,0.10148231951452122,99.0,1,0.3116883116883117,7
16071,5,2,1.5,2,0,1,1,0.14836636618975407,299.0000000000004,1,0.35064935064935066,8
16072,6,2,1.0,1,1,1,1,0.04203545609718931,59.99999999999999,1,0.06493506493506493,8
16073,6,2,1.0,2,1,1,0,0.0797214614771931,179.99999999999991,1,0.15584415584415584,9
16074,2,0,2.0,1,0,0,1,0.00999800059980007,37.99999999999999,1,0.11688311688311688,2
16075,6,2,1.0,1,1,1,1,0.18405716203359074,289.0000000000003,1,0.2857142857142857,3
16076,2,0,2.0,1,1,1,0,0.049925946094916455,64.99999999999999,1,0.1038961038961039,9
16077,6,0,1.0,1,1,1,0,0.06648371880114273,48.00000000000005,1,0.2857142857142857,8
16078,6,0,1.0,2,1,1,1,0.053243486806500206,45.00000000000002,1,0.16883116883116886,2
16079,6,2,1.0,1,1,0,1,0.19985016853933898,108.99999999999996,1,0.16883116883116886,8
16080,6,1,1.0,1,1,1,0,0.46562524463520255,59.99999999999999,1,0.14285714285714285,8
16081,5,1,1.0,1,1,1,0,0.22018821404476135,48.99999999999999,1,0.3246753246753247,2
16082,5,2,1.0,2,1,1,0,0.056490864471173886,99.0,1,0.4025974025974026,8
16083,6,2,2.0,1,1,0,1,0.264258211290845,221.99999999999974,1,0.18181818181818185,0
16084,6,1,1.5,1,1,1,0,0.01249316966499877,64.99999999999999,0,0.12987012987012986,8
16085,4,1,1.0,2,1,0,0,0.00999800059980007,85.99999999999982,0,0.2077922077922078,2
16086,6,2,1.0,2,1,1,0,0.6414476956455055,345.00000000000045,1,0.24675324675324675,9
16087,6,1,1.0,0,1,1,1,0.16032286815433391,34.99999999999999,1,0.15584415584415584,3
16088,6,1,1.0,2,0,1,0,0.019990007493755464,70.00000000000003,1,0.06493506493506493,8
16089,6,2,1.0,0,0,1,0,0.022197571940400895,89.99999999999967,1,0.16883116883116886,9
16090,5,2,1.0,2,1,1,0,0.6801207353612077,128.99999999999997,1,0.3376623376623377,7
16091,5,1,1.0,1,1,0,0,0.21152852805666233,50.000000000000036,0,0.2077922077922078,0
16092,6,2,1.0,0,1,0,0,0.291874009807822,155.00000000000003,1,0.24675324675324675,0
16093,6,1,1.0,1,1,0,0,0.0617278723804718,48.00000000000005,1,0.2597402597402597,2
16094,4,1,1.0,1,1,0,0,0.10149800012848226,115.0,0,0.15584415584415584,4
16095,1,2,1.0,1,1,0,0,0.06877948537471029,115.0,1,0.2207792207792208,7
16096,5,2,1.0,2,1,1,0,0.22299715334892972,199.99999999999991,1,0.2857142857142857,6
16097,5,2,1.0,1,1,1,1,0.38819998418165746,108.99999999999996,0,0.2727272727272727,0
16098,6,2,1.0,0,1,0,0,0.04589522605476762,149.99999999999997,1,0.18181818181818185,8
16099,6,2,1.0,0,0,1,1,0.0643415449505507,199.99999999999991,1,0.2077922077922078,8
16100,3,1,1.0,1,0,0,0,0.3822224669006058,99.0,1,0.06493506493506493,9
16101,5,2,1.0,1,1,1,0,0.49298118534504115,79.0,1,0.3116883116883117,1
16102,5,2,2.0,2,1,1,0,0.5941266578266189,129.99999999999997,1,0.2727272727272727,7
16103,5,1,1.5,1,1,1,0,0.14274571270873684,69.00000000000001,1,0.35064935064935066,0
16104,6,2,1.0,2,1,1,1,0.28800390766352896,184.99999999999991,1,0.2857142857142857,9
16105,6,2,2.0,1,1,1,0,0.08200492813172933,300.00000000000017,1,0.23376623376623376,8
16106,6,2,2.0,1,1,1,1,0.0930956998480313,169.0,1,0.2857142857142857,7
16107,6,2,1.0,2,1,1,1,0.2115392598254248,179.0,0,0.18181818181818185,9
16108,6,1,1.0,2,1,1,0,0.21577367083828145,95.0,1,0.1948051948051948,4
16109,6,2,1.0,2,1,1,1,0.8534770774973275,125.00000000000004,1,0.2987012987012987,6
16110,5,1,1.0,2,1,1,0,0.22781114940696812,71.00000000000007,1,0.3246753246753247,7
16111,6,1,1.0,2,1,1,1,0.4755898266650717,104.99999999999996,1,0.2077922077922078,9
16112,6,2,1.0,2,1,1,0,0.02991337663005986,289.0000000000003,1,0.23376623376623376,9
16113,3,1,1.5,1,1,1,1,0.616623980479687,52.000000000000036,1,0.3376623376623377,5
16114,5,2,1.5,1,1,0,0,0.25430889336598733,144.99999999999997,1,0.2727272727272727,1
16115,5,2,2.0,0,0,1,0,0.009966667403092674,499.99999999999983,1,0.15584415584415584,8
16116,6,2,1.0,2,1,1,0,0.5022660042881579,199.0,1,0.3376623376623377,6
16117,6,2,1.0,2,1,1,1,0.019972058663135294,115.0,1,0.18181818181818185,7
16118,6,1,1.0,2,1,1,1,0.35102327800295946,99.0,1,0.2987012987012987,9
16119,5,2,1.0,1,1,1,0,0.48977703088268304,224.9999999999998,1,0.23376623376623376,7
16120,6,2,1.0,1,1,1,1,0.9478464434216709,160.00000000000026,1,0.16883116883116886,6
16121,6,1,1.0,2,1,1,1,0.33907152326362555,175.99999999999991,1,0.4415584415584416,9
16122,6,0,1.0,2,1,1,0,0.6173816857603646,78.0,0,0.24675324675324675,4
16123,6,2,1.0,2,1,0,0,0.0598297275698613,400.00000000000017,1,0.24675324675324675,5
16124,6,2,1.0,2,1,1,1,0.04985562771676644,239.99999999999974,1,0.2207792207792208,9
16125,5,1,1.0,2,1,1,0,0.12882658083976756,57.99999999999999,1,0.3636363636363637,7
16126,6,1,1.0,1,1,1,0,0.03995607246715571,74.99999999999997,1,0.16883116883116886,7
16127,6,1,1.0,2,1,1,0,0.4542639731759821,128.99999999999997,1,0.18181818181818185,9
16128,3,1,1.0,1,1,1,0,0.9613904092583189,111.99999999999996,1,0.4025974025974026,7
16129,6,2,1.0,2,1,1,0,0.10285882219856124,169.99999999999991,0,0.09090909090909093,8
16130,5,2,1.0,2,1,0,1,0.18819622629181879,138.99999999999997,1,0.2987012987012987,3
16131,3,2,1.0,1,1,0,0,0.4898041175216548,129.99999999999997,1,0.2727272727272727,2
16132,6,2,1.0,2,1,1,0,0.09122142211611693,149.99999999999997,1,0.2727272727272727,5
16133,5,2,1.0,1,1,1,0,0.6331217169742315,108.99999999999996,1,0.3376623376623377,0
16134,6,2,1.0,1,1,1,0,0.12099606769169899,169.99999999999991,1,0.3376623376623377,9
16135,5,1,1.0,1,1,1,0,0.2284179736523475,95.0,1,0.3246753246753247,7
16136,5,2,3.0,1,1,0,1,0.07863950905114551,338.9999999999999,1,0.37662337662337664,5
16137,6,2,1.0,2,1,1,0,0.8668922943519204,199.99999999999991,1,0.2857142857142857,9
16138,5,1,1.0,2,1,1,0,0.39939696429999044,90.99999999999996,1,0.14285714285714285,5
16139,4,1,1.0,1,1,0,1,0.13146075713975422,110.00000000000004,1,0.2207792207792208,6
16140,6,1,1.0,2,1,1,0,0.03996205406440479,48.99999999999999,1,0.24675324675324675,8
16141,5,2,1.0,0,1,1,0,0.02995062217656057,99.0,1,0.1948051948051948,7
16142,6,2,1.0,1,1,0,0,0.39021258440392503,199.0,0,0.2597402597402597,9
16143,5,2,1.0,2,1,1,0,0.4196584228197129,149.99999999999997,1,0.3636363636363637,4
16144,6,2,1.0,2,1,1,0,0.1626987779874141,95.0,1,0.15584415584415584,7
16145,6,2,1.0,2,1,1,0,0.022188007849009164,116.0,1,0.4155844155844156,7
16146,6,1,1.0,2,1,0,1,0.49806089320383773,100.00000000000004,1,0.2857142857142857,9
16147,5,1,1.0,2,0,0,0,0.33162847590575745,100.00000000000004,1,0.09090909090909093,5
16148,4,2,2.0,2,1,1,0,0.05977922455092129,239.99999999999974,1,0.3376623376623377,5
16149,5,1,1.0,2,1,1,0,0.450680711588953,175.00000000000009,1,0.2207792207792208,0
16150,6,1,1.0,0,0,1,0,0.009996501836428782,79.0,1,0.16883116883116886,8
16151,5,2,1.0,1,1,1,0,0.012431235677136691,545.0000000000008,1,0.2727272727272727,7
16152,6,2,1.0,0,1,1,1,0.009997001349325355,135.00000000000003,1,0.18181818181818185,9
16153,5,1,1.5,2,1,1,0,0.07666889200920662,44.00000000000002,1,0.14285714285714285,7
16154,6,2,1.0,0,1,1,0,0.2825545384696129,95.0,0,0.23376623376623376,7
16155,6,1,1.0,1,1,0,0,0.9046480051359649,99.0,1,0.1948051948051948,9
16156,5,2,1.0,1,0,1,0,0.009987523388778447,249.99999999999991,1,0.2207792207792208,4
16157,6,1,1.0,0,1,0,1,0.05988334111655096,54.00000000000001,1,0.2857142857142857,8
16158,6,2,1.0,0,1,1,0,0.04204938973309395,89.99999999999967,1,0.2727272727272727,7
16159,6,2,1.0,2,1,1,0,0.03325541807228482,119.99999999999996,1,0.24675324675324675,8
16160,6,2,1.0,2,1,1,0,0.5682252669204088,175.00000000000009,1,0.2207792207792208,9
16161,6,2,1.0,0,0,1,0,0.009989018116788928,100.00000000000004,1,0.16883116883116886,2
16162,3,2,1.0,1,1,1,0,0.547962546321491,230.00000000000026,1,0.2077922077922078,7
16163,6,2,1.0,1,1,0,0,0.3192794918866446,190.0,0,0.1038961038961039,9
16164,6,1,1.0,2,1,1,0,0.7143174768271113,37.99999999999999,1,0.15584415584415584,0
16165,6,1,1.0,2,1,1,1,0.1227368619192026,125.00000000000004,1,0.37662337662337664,6
16166,6,2,1.0,1,1,1,0,0.5423788820529203,220.00000000000043,0,0.2597402597402597,6
16167,4,2,1.0,1,1,1,0,0.13681179021952866,199.99999999999991,1,0.2207792207792208,6
16168,0,2,1.0,1,1,1,1,0.23536199421493464,149.99999999999997,1,0.18181818181818185,7
16169,6,2,1.0,2,1,0,1,0.52804452734121,175.00000000000009,1,0.2597402597402597,7
16170,5,2,1.0,2,1,1,0,0.8472637908261231,119.99999999999996,1,0.2857142857142857,5
16171,3,2,1.5,2,1,1,0,0.4878348588410147,219.00000000000003,1,0.2727272727272727,8
16172,6,2,1.0,2,1,1,1,0.08840993474050704,220.00000000000043,0,0.23376623376623376,9
16173,6,2,1.5,1,1,1,0,0.19788405906517492,199.0,1,0.23376623376623376,7
16174,6,1,1.0,2,1,1,0,0.0766000050337148,59.99999999999999,1,0.1948051948051948,2
16175,6,1,1.0,1,0,1,0,0.14426091837941163,74.99999999999997,0,0.16883116883116886,8
16176,6,2,1.0,1,1,1,1,0.9337037183017188,119.99999999999996,0,0.2857142857142857,7
16177,6,2,1.0,1,1,1,0,0.4540766091864998,99.0,1,0.3246753246753247,5
16178,5,1,1.0,2,0,1,0,0.061718074564630535,50.000000000000036,1,0.2077922077922078,4
16179,5,1,1.0,2,1,1,0,0.9159308742107616,25.00000000000001,0,0.24675324675324675,8
16180,5,2,1.0,2,1,1,1,0.9596581711059267,199.99999999999991,1,0.5324675324675324,6
16181,6,1,1.0,1,1,1,0,0.502656447447469,53.00000000000001,0,0.18181818181818185,7
16182,3,2,1.0,1,1,1,0,0.3531344692341261,142.00000000000014,1,0.35064935064935066,6
16183,5,2,1.0,1,1,1,0,0.2899261265702528,175.00000000000009,1,0.2077922077922078,7
16184,6,2,1.0,2,1,1,1,0.019951179342832533,164.9999999999998,0,0.3636363636363637,7
16185,6,2,1.0,2,1,1,1,0.07193594973218594,224.9999999999998,1,0.16883116883116886,9
16186,4,1,1.0,1,1,1,0,0.8925020979325833,85.00000000000001,1,0.2987012987012987,3
16187,6,1,1.0,2,1,1,0,0.00999800059980007,89.99999999999967,1,0.23376623376623376,9
16188,6,2,1.0,2,1,1,0,0.02997752528090085,95.0,1,0.2077922077922078,7
16189,6,2,1.0,2,1,1,0,0.15725136593060973,285.00000000000057,0,0.2207792207792208,8
16190,5,1,1.0,1,1,1,0,0.8302157727492332,79.0,1,0.2727272727272727,7
16191,6,1,1.0,1,1,1,0,0.04992267972327474,125.00000000000004,1,0.3896103896103896,9
16192,6,2,1.0,2,1,1,0,0.49404251964401297,85.00000000000001,1,0.42857142857142855,2
16193,6,2,1.0,1,1,1,0,0.6184635566295832,149.99999999999997,1,0.15584415584415584,2
16194,6,1,1.0,1,1,0,0,0.30309705182720215,59.99999999999999,0,0.14285714285714285,7
